run,module,name,value
5,aircraft[0].dataLink[693],responseTime,
5,aircraft[0].dataLink[694],responseTime,
5,aircraft[0].dataLink[695],responseTime,
5,aircraft[0].dataLink[696],responseTime,
5,aircraft[0].dataLink[697],responseTime,
5,aircraft[0].dataLink[698],responseTime,
5,aircraft[0].dataLink[699],responseTime,0.0088780461036735
5,aircraft[0].dataLink[700],responseTime,0.0091839981112609
5,aircraft[0].dataLink[701],responseTime,
5,aircraft[0].dataLink[702],responseTime,
5,aircraft[0].dataLink[703],responseTime,
5,aircraft[0].dataLink[704],responseTime,0.0086520870784912
5,aircraft[0].dataLink[705],responseTime,
5,aircraft[0].dataLink[706],responseTime,0.0078687209754
5,aircraft[0].dataLink[707],responseTime,
5,aircraft[0].dataLink[708],responseTime,
5,aircraft[0].dataLink[709],responseTime,0.00895393680632
5,aircraft[0].dataLink[710],responseTime,
5,aircraft[0].dataLink[711],responseTime,
5,aircraft[0].dataLink[712],responseTime,
5,aircraft[0].dataLink[713],responseTime,0.0077949269670811
5,aircraft[0].dataLink[714],responseTime,
5,aircraft[0].dataLink[715],responseTime,0.00824705107625
5,aircraft[0].dataLink[716],responseTime,
5,aircraft[0].dataLink[717],responseTime,
5,aircraft[0].dataLink[718],responseTime,
5,aircraft[0].dataLink[719],responseTime,
5,aircraft[0].dataLink[720],responseTime,
5,aircraft[0].dataLink[721],responseTime,0.0084796407158554
5,aircraft[0].dataLink[722],responseTime,
5,aircraft[0].dataLink[723],responseTime,0.0081795343545161
5,aircraft[0].dataLink[724],responseTime,0.0088279064745957
5,aircraft[0].dataLink[725],responseTime,
5,aircraft[0].dataLink[726],responseTime,
5,aircraft[0].dataLink[727],responseTime,
5,aircraft[0].dataLink[728],responseTime,0.0081886317542456
5,aircraft[0].dataLink[729],responseTime,
5,aircraft[0].dataLink[730],responseTime,0.0091263243498272
5,aircraft[0].dataLink[731],responseTime,
5,aircraft[0].dataLink[732],responseTime,
5,aircraft[0].dataLink[733],responseTime,
5,aircraft[0].dataLink[734],responseTime,
5,aircraft[0].dataLink[735],responseTime,
5,aircraft[0].dataLink[736],responseTime,0.010107330842811
5,aircraft[0].dataLink[737],responseTime,
5,aircraft[0].dataLink[738],responseTime,
5,aircraft[0].dataLink[739],responseTime,
5,aircraft[0].dataLink[740],responseTime,
5,aircraft[0].dataLink[741],responseTime,
5,aircraft[0].dataLink[742],responseTime,
5,aircraft[0].dataLink[743],responseTime,0.0088493118944038
5,aircraft[0].dataLink[744],responseTime,
5,aircraft[0].dataLink[745],responseTime,
5,aircraft[0].dataLink[746],responseTime,
5,aircraft[0].dataLink[747],responseTime,0.0096848205242478
5,aircraft[0].dataLink[748],responseTime,
5,aircraft[0].dataLink[749],responseTime,
5,aircraft[0].dataLink[750],responseTime,0.0088004294539355
5,aircraft[0].dataLink[751],responseTime,
5,aircraft[0].dataLink[752],responseTime,0.008682728875122
5,aircraft[0].dataLink[753],responseTime,0.0099872325649524
5,aircraft[0].dataLink[754],responseTime,
5,aircraft[0].dataLink[755],responseTime,
5,aircraft[0].dataLink[756],responseTime,
5,aircraft[0].dataLink[757],responseTime,
5,aircraft[0].dataLink[758],responseTime,
5,aircraft[0].dataLink[759],responseTime,
5,aircraft[0].dataLink[760],responseTime,0.00860893326165
5,aircraft[0].dataLink[761],responseTime,0.009181047867303
5,aircraft[0].dataLink[762],responseTime,
5,aircraft[0].dataLink[763],responseTime,
5,aircraft[0].dataLink[764],responseTime,
5,aircraft[0].dataLink[765],responseTime,
5,aircraft[0].dataLink[766],responseTime,0.00861453588728
5,aircraft[0].dataLink[767],responseTime,
5,aircraft[0].dataLink[768],responseTime,
5,aircraft[0].dataLink[769],responseTime,
5,aircraft[0].dataLink[770],responseTime,
5,aircraft[0].dataLink[771],responseTime,
5,aircraft[0].dataLink[772],responseTime,
5,aircraft[0].dataLink[773],responseTime,0.0086960311945135
5,aircraft[0].dataLink[774],responseTime,0.0080181947078701
5,aircraft[0].dataLink[775],responseTime,0.0084378102841111
5,aircraft[0].dataLink[776],responseTime,0.0088281860385055
5,aircraft[0].dataLink[777],responseTime,
5,aircraft[0].dataLink[778],responseTime,
5,aircraft[0].dataLink[779],responseTime,0.0086111666883077
5,aircraft[0].dataLink[780],responseTime,
5,aircraft[0].dataLink[781],responseTime,0.0076935624497188
5,aircraft[0].dataLink[782],responseTime,
5,aircraft[0].dataLink[783],responseTime,0.0080382648103571
5,aircraft[0].dataLink[784],responseTime,
5,aircraft[0].dataLink[785],responseTime,
5,aircraft[0].dataLink[786],responseTime,
5,aircraft[0].dataLink[787],responseTime,
5,aircraft[0].dataLink[788],responseTime,0.010359131294463
5,aircraft[0].dataLink[789],responseTime,
5,aircraft[0].dataLink[790],responseTime,
5,aircraft[0].dataLink[791],responseTime,0.0083148672518333
5,aircraft[0].dataLink[792],responseTime,0.0090662089637692
5,aircraft[0].dataLink[793],responseTime,0.0093994745772874
5,aircraft[0].dataLink[794],responseTime,
5,aircraft[0].dataLink[795],responseTime,
5,aircraft[0].dataLink[796],responseTime,
5,aircraft[0].dataLink[797],responseTime,
5,aircraft[0].dataLink[798],responseTime,
5,aircraft[0].dataLink[799],responseTime,
5,aircraft[0].dataLink[800],responseTime,
5,aircraft[0].dataLink[801],responseTime,
5,aircraft[0].dataLink[802],responseTime,
5,aircraft[0].dataLink[803],responseTime,
5,aircraft[0].dataLink[804],responseTime,
5,aircraft[0].dataLink[805],responseTime,
5,aircraft[0].dataLink[806],responseTime,
5,aircraft[0].dataLink[807],responseTime,0.0092627582374255
5,aircraft[0].dataLink[808],responseTime,
5,aircraft[0].dataLink[809],responseTime,
5,aircraft[0].dataLink[810],responseTime,
5,aircraft[0].dataLink[811],responseTime,
5,aircraft[0].dataLink[812],responseTime,0.0081886481655476
5,aircraft[0].dataLink[813],responseTime,
5,aircraft[0].dataLink[814],responseTime,
5,aircraft[0].dataLink[815],responseTime,
5,aircraft[0].dataLink[816],responseTime,
5,aircraft[0].dataLink[817],responseTime,
5,aircraft[0].dataLink[818],responseTime,
5,aircraft[0].dataLink[819],responseTime,0.0084616684271212
5,aircraft[0].dataLink[820],responseTime,0.0098734250649412
5,aircraft[0].dataLink[821],responseTime,
5,aircraft[0].dataLink[822],responseTime,
5,aircraft[0].dataLink[823],responseTime,
5,aircraft[0].dataLink[824],responseTime,
5,aircraft[0].dataLink[825],responseTime,
5,aircraft[0].dataLink[826],responseTime,0.010131289487378
5,aircraft[0].dataLink[827],responseTime,
5,aircraft[0].dataLink[828],responseTime,
5,aircraft[0].dataLink[829],responseTime,
5,aircraft[0].dataLink[830],responseTime,
5,aircraft[0].dataLink[831],responseTime,
5,aircraft[0].dataLink[832],responseTime,
5,aircraft[0].dataLink[833],responseTime,0.0086584027832187
5,aircraft[0].dataLink[834],responseTime,0.0092827188311274
5,aircraft[0].dataLink[835],responseTime,
5,aircraft[0].dataLink[836],responseTime,
5,aircraft[0].dataLink[837],responseTime,0.0094025902776774
5,aircraft[0].dataLink[838],responseTime,
5,aircraft[0].dataLink[839],responseTime,
5,aircraft[0].dataLink[840],responseTime,
5,aircraft[0].dataLink[841],responseTime,
5,aircraft[0].dataLink[842],responseTime,0.0088100532944516
5,aircraft[0].dataLink[843],responseTime,
5,aircraft[0].dataLink[844],responseTime,
5,aircraft[0].dataLink[845],responseTime,
5,aircraft[0].dataLink[846],responseTime,0.0089173194169889
5,aircraft[0].dataLink[847],responseTime,
5,aircraft[0].dataLink[848],responseTime,
5,aircraft[0].dataLink[849],responseTime,
5,aircraft[0].dataLink[850],responseTime,
5,aircraft[0].dataLink[851],responseTime,
5,aircraft[0].dataLink[852],responseTime,
5,aircraft[0].dataLink[853],responseTime,
5,aircraft[0].dataLink[854],responseTime,
5,aircraft[0].dataLink[855],responseTime,
5,aircraft[0].dataLink[856],responseTime,
5,aircraft[0].dataLink[857],responseTime,
5,aircraft[0].dataLink[858],responseTime,
5,aircraft[0].dataLink[859],responseTime,
5,aircraft[0].dataLink[860],responseTime,
5,aircraft[0].dataLink[861],responseTime,
5,aircraft[0].dataLink[862],responseTime,
5,aircraft[0].dataLink[863],responseTime,
5,aircraft[0].dataLink[864],responseTime,0.008647648013408
5,aircraft[0].dataLink[865],responseTime,
5,aircraft[0].dataLink[866],responseTime,
5,aircraft[0].dataLink[867],responseTime,
5,aircraft[0].dataLink[868],responseTime,
5,aircraft[0].dataLink[869],responseTime,
5,aircraft[0].dataLink[870],responseTime,0.010010344487324
5,aircraft[0].dataLink[871],responseTime,
5,aircraft[0].dataLink[872],responseTime,
5,aircraft[0].dataLink[873],responseTime,
5,aircraft[0].dataLink[874],responseTime,
5,aircraft[0].dataLink[875],responseTime,
5,aircraft[0].dataLink[876],responseTime,0.0081841256274571
5,aircraft[0].dataLink[877],responseTime,
5,aircraft[0].dataLink[878],responseTime,
5,aircraft[0].dataLink[879],responseTime,0.0081540758950217
5,aircraft[0].dataLink[880],responseTime,
5,aircraft[0].dataLink[881],responseTime,
5,aircraft[0].dataLink[882],responseTime,0.0096281682892
5,aircraft[0].dataLink[883],responseTime,
5,aircraft[0].dataLink[884],responseTime,
5,aircraft[0].dataLink[885],responseTime,0.0089374975735778
5,aircraft[0].dataLink[886],responseTime,
5,aircraft[0].dataLink[887],responseTime,
5,aircraft[0].dataLink[888],responseTime,
5,aircraft[0].dataLink[889],responseTime,0.0085499934070789
5,aircraft[0].dataLink[890],responseTime,0.0085064842404337
5,aircraft[0].dataLink[891],responseTime,0.0077621789558889
5,aircraft[0].dataLink[892],responseTime,
5,aircraft[0].dataLink[893],responseTime,
5,aircraft[0].dataLink[894],responseTime,0.0092427032304167
5,aircraft[0].dataLink[895],responseTime,
5,aircraft[0].dataLink[896],responseTime,
5,aircraft[0].dataLink[897],responseTime,
5,aircraft[0].dataLink[898],responseTime,0.008372379393907
5,aircraft[0].dataLink[899],responseTime,
5,aircraft[0].dataLink[900],responseTime,0.011035731084159
5,aircraft[0].dataLink[901],responseTime,
5,aircraft[0].dataLink[902],responseTime,
5,aircraft[0].dataLink[903],responseTime,
5,aircraft[0].dataLink[904],responseTime,0.0089764178506875
5,aircraft[0].dataLink[905],responseTime,
5,aircraft[0].dataLink[906],responseTime,
5,aircraft[0].dataLink[907],responseTime,
5,aircraft[0].dataLink[908],responseTime,
5,aircraft[0].dataLink[909],responseTime,
5,aircraft[0].dataLink[910],responseTime,0.00939250519125
5,aircraft[0].dataLink[911],responseTime,0.00978643972396
5,aircraft[0].dataLink[912],responseTime,0.009170788557125
5,aircraft[0].dataLink[913],responseTime,
5,aircraft[0].dataLink[914],responseTime,0.0093564855418409
5,aircraft[0].dataLink[915],responseTime,0.0078037621650882
5,aircraft[0].dataLink[916],responseTime,
5,aircraft[0].dataLink[917],responseTime,0.0094532267752717
5,aircraft[0].dataLink[918],responseTime,
5,aircraft[0].dataLink[919],responseTime,
5,aircraft[0].dataLink[920],responseTime,
5,aircraft[0].dataLink[921],responseTime,0.0096712572548783
5,aircraft[0].dataLink[922],responseTime,
5,aircraft[0].dataLink[923],responseTime,
5,aircraft[0].dataLink[924],responseTime,
5,aircraft[0].dataLink[925],responseTime,
5,aircraft[0].dataLink[926],responseTime,
5,aircraft[0].dataLink[927],responseTime,
5,aircraft[0].dataLink[928],responseTime,0.0090409601793625
5,aircraft[0].dataLink[929],responseTime,
5,aircraft[0].dataLink[930],responseTime,
5,aircraft[0].dataLink[931],responseTime,
5,aircraft[0].dataLink[932],responseTime,
5,aircraft[0].dataLink[933],responseTime,
5,aircraft[0].dataLink[934],responseTime,
5,aircraft[0].dataLink[935],responseTime,
5,aircraft[0].dataLink[936],responseTime,
5,aircraft[0].dataLink[937],responseTime,
5,aircraft[0].dataLink[938],responseTime,
5,aircraft[0].dataLink[939],responseTime,
5,aircraft[0].dataLink[940],responseTime,0.0081253064071613
5,aircraft[0].dataLink[941],responseTime,
5,aircraft[0].dataLink[942],responseTime,
5,aircraft[0].dataLink[943],responseTime,
5,aircraft[0].dataLink[944],responseTime,
5,aircraft[0].dataLink[945],responseTime,
5,aircraft[0].dataLink[946],responseTime,
5,aircraft[0].dataLink[947],responseTime,0.0082857398514516
5,aircraft[0].dataLink[948],responseTime,
5,aircraft[0].dataLink[949],responseTime,
5,aircraft[0].dataLink[950],responseTime,0.0089949588552482
5,aircraft[0].dataLink[951],responseTime,0.0084851591613258
5,aircraft[0].dataLink[952],responseTime,
5,aircraft[0].dataLink[953],responseTime,
5,aircraft[0].dataLink[954],responseTime,0.0093311469194886
5,aircraft[0].dataLink[955],responseTime,
5,aircraft[0].dataLink[956],responseTime,
5,aircraft[0].dataLink[957],responseTime,
5,aircraft[0].dataLink[958],responseTime,
5,aircraft[0].dataLink[959],responseTime,
5,aircraft[0].dataLink[960],responseTime,
5,aircraft[0].dataLink[961],responseTime,
5,aircraft[0].dataLink[962],responseTime,
5,aircraft[0].dataLink[963],responseTime,
5,aircraft[0].dataLink[964],responseTime,
5,aircraft[0].dataLink[965],responseTime,
5,aircraft[0].dataLink[966],responseTime,
5,aircraft[0].dataLink[967],responseTime,
5,aircraft[0].dataLink[968],responseTime,
5,aircraft[0].dataLink[969],responseTime,0.0074968807329687
5,aircraft[0].dataLink[970],responseTime,0.0076855158430536
5,aircraft[0].dataLink[971],responseTime,0.0089971454791163
5,aircraft[0].dataLink[972],responseTime,
5,aircraft[0].dataLink[973],responseTime,
5,aircraft[0].dataLink[974],responseTime,0.0085660263113253
5,aircraft[0].dataLink[975],responseTime,0.0095424266245455
5,aircraft[0].dataLink[976],responseTime,
5,aircraft[0].dataLink[977],responseTime,
5,aircraft[0].dataLink[978],responseTime,
5,aircraft[0].dataLink[979],responseTime,
5,aircraft[0].dataLink[980],responseTime,0.010734918455608
5,aircraft[0].dataLink[981],responseTime,
5,aircraft[0].dataLink[982],responseTime,
5,aircraft[0].dataLink[983],responseTime,
5,aircraft[0].dataLink[984],responseTime,0.010240306007982
5,aircraft[0].dataLink[985],responseTime,
5,aircraft[0].dataLink[986],responseTime,
5,aircraft[0].dataLink[987],responseTime,
5,aircraft[0].dataLink[988],responseTime,
5,aircraft[0].dataLink[989],responseTime,0.0084836634066512
5,aircraft[0].dataLink[990],responseTime,
5,aircraft[0].dataLink[991],responseTime,
5,aircraft[0].dataLink[992],responseTime,
5,aircraft[0].dataLink[993],responseTime,0.0081264921018108
5,aircraft[0].dataLink[994],responseTime,
5,aircraft[0].dataLink[995],responseTime,
5,aircraft[0].dataLink[996],responseTime,
5,aircraft[0].dataLink[997],responseTime,
5,aircraft[0].dataLink[998],responseTime,
5,aircraft[0].dataLink[999],responseTime,
5,aircraft[0].dataLink[0],sentPackets,36.0
5,aircraft[0].dataLink[1],sentPackets,0.0
5,aircraft[0].dataLink[2],sentPackets,0.0
5,aircraft[0].dataLink[3],sentPackets,0.0
5,aircraft[0].dataLink[4],sentPackets,86.0
5,aircraft[0].dataLink[5],sentPackets,0.0
5,aircraft[0].dataLink[6],sentPackets,0.0
5,aircraft[0].dataLink[7],sentPackets,0.0
5,aircraft[0].dataLink[8],sentPackets,0.0
5,aircraft[0].dataLink[9],sentPackets,0.0
5,aircraft[0].dataLink[10],sentPackets,0.0
5,aircraft[0].dataLink[11],sentPackets,0.0
5,aircraft[0].dataLink[12],sentPackets,47.0
5,aircraft[0].dataLink[13],sentPackets,0.0
5,aircraft[0].dataLink[14],sentPackets,0.0
5,aircraft[0].dataLink[15],sentPackets,0.0
5,aircraft[0].dataLink[16],sentPackets,0.0
5,aircraft[0].dataLink[17],sentPackets,0.0
5,aircraft[0].dataLink[18],sentPackets,0.0
5,aircraft[0].dataLink[19],sentPackets,0.0
5,aircraft[0].dataLink[20],sentPackets,84.0
5,aircraft[0].dataLink[21],sentPackets,0.0
5,aircraft[0].dataLink[22],sentPackets,0.0
5,aircraft[0].dataLink[23],sentPackets,0.0
5,aircraft[0].dataLink[24],sentPackets,0.0
5,aircraft[0].dataLink[25],sentPackets,0.0
5,aircraft[0].dataLink[26],sentPackets,0.0
5,aircraft[0].dataLink[27],sentPackets,0.0
5,aircraft[0].dataLink[28],sentPackets,0.0
5,aircraft[0].dataLink[29],sentPackets,0.0
5,aircraft[0].dataLink[30],sentPackets,0.0
5,aircraft[0].dataLink[31],sentPackets,0.0
5,aircraft[0].dataLink[32],sentPackets,0.0
5,aircraft[0].dataLink[33],sentPackets,0.0
5,aircraft[0].dataLink[34],sentPackets,82.0
5,aircraft[0].dataLink[35],sentPackets,44.0
5,aircraft[0].dataLink[36],sentPackets,0.0
5,aircraft[0].dataLink[37],sentPackets,85.0
5,aircraft[0].dataLink[38],sentPackets,0.0
5,aircraft[0].dataLink[39],sentPackets,0.0
5,aircraft[0].dataLink[40],sentPackets,101.0
5,aircraft[0].dataLink[41],sentPackets,44.0
5,aircraft[0].dataLink[42],sentPackets,47.0
5,aircraft[0].dataLink[43],sentPackets,32.0
5,aircraft[0].dataLink[44],sentPackets,41.0
5,aircraft[0].dataLink[45],sentPackets,0.0
5,aircraft[0].dataLink[46],sentPackets,0.0
5,aircraft[0].dataLink[47],sentPackets,0.0
5,aircraft[0].dataLink[48],sentPackets,74.0
5,aircraft[0].dataLink[49],sentPackets,0.0
5,aircraft[0].dataLink[50],sentPackets,0.0
5,aircraft[0].dataLink[51],sentPackets,0.0
5,aircraft[0].dataLink[52],sentPackets,0.0
5,aircraft[0].dataLink[53],sentPackets,0.0
5,aircraft[0].dataLink[54],sentPackets,0.0
5,aircraft[0].dataLink[55],sentPackets,0.0
5,aircraft[0].dataLink[56],sentPackets,0.0
5,aircraft[0].dataLink[57],sentPackets,0.0
5,aircraft[0].dataLink[58],sentPackets,0.0
5,aircraft[0].dataLink[59],sentPackets,0.0
5,aircraft[0].dataLink[60],sentPackets,0.0
5,aircraft[0].dataLink[61],sentPackets,34.0
5,aircraft[0].dataLink[62],sentPackets,0.0
5,aircraft[0].dataLink[63],sentPackets,53.0
5,aircraft[0].dataLink[64],sentPackets,0.0
5,aircraft[0].dataLink[65],sentPackets,0.0
5,aircraft[0].dataLink[66],sentPackets,0.0
5,aircraft[0].dataLink[67],sentPackets,45.0
5,aircraft[0].dataLink[68],sentPackets,90.0
5,aircraft[0].dataLink[69],sentPackets,0.0
5,aircraft[0].dataLink[70],sentPackets,0.0
5,aircraft[0].dataLink[71],sentPackets,0.0
5,aircraft[0].dataLink[72],sentPackets,0.0
5,aircraft[0].dataLink[73],sentPackets,0.0
5,aircraft[0].dataLink[74],sentPackets,38.0
5,aircraft[0].dataLink[75],sentPackets,0.0
5,aircraft[0].dataLink[76],sentPackets,31.0
5,aircraft[0].dataLink[77],sentPackets,0.0
5,aircraft[0].dataLink[78],sentPackets,0.0
5,aircraft[0].dataLink[79],sentPackets,95.0
5,aircraft[0].dataLink[80],sentPackets,0.0
5,aircraft[0].dataLink[81],sentPackets,32.0
5,aircraft[0].dataLink[82],sentPackets,0.0
5,aircraft[0].dataLink[83],sentPackets,0.0
5,aircraft[0].dataLink[84],sentPackets,0.0
5,aircraft[0].dataLink[85],sentPackets,41.0
5,aircraft[0].dataLink[86],sentPackets,38.0
5,aircraft[0].dataLink[87],sentPackets,0.0
5,aircraft[0].dataLink[88],sentPackets,0.0
5,aircraft[0].dataLink[89],sentPackets,0.0
5,aircraft[0].dataLink[90],sentPackets,0.0
5,aircraft[0].dataLink[91],sentPackets,0.0
5,aircraft[0].dataLink[92],sentPackets,0.0
5,aircraft[0].dataLink[93],sentPackets,0.0
5,aircraft[0].dataLink[94],sentPackets,41.0
5,aircraft[0].dataLink[95],sentPackets,40.0
5,aircraft[0].dataLink[96],sentPackets,0.0
5,aircraft[0].dataLink[97],sentPackets,0.0
5,aircraft[0].dataLink[98],sentPackets,0.0
5,aircraft[0].dataLink[99],sentPackets,34.0
5,aircraft[0].dataLink[100],sentPackets,0.0
5,aircraft[0].dataLink[101],sentPackets,0.0
5,aircraft[0].dataLink[102],sentPackets,0.0
5,aircraft[0].dataLink[103],sentPackets,42.0
5,aircraft[0].dataLink[104],sentPackets,41.0
5,aircraft[0].dataLink[105],sentPackets,87.0
5,aircraft[0].dataLink[106],sentPackets,0.0
5,aircraft[0].dataLink[107],sentPackets,0.0
5,aircraft[0].dataLink[108],sentPackets,34.0
5,aircraft[0].dataLink[109],sentPackets,0.0
5,aircraft[0].dataLink[110],sentPackets,0.0
5,aircraft[0].dataLink[111],sentPackets,0.0
5,aircraft[0].dataLink[112],sentPackets,0.0
5,aircraft[0].dataLink[113],sentPackets,0.0
5,aircraft[0].dataLink[114],sentPackets,0.0
5,aircraft[0].dataLink[115],sentPackets,0.0
5,aircraft[0].dataLink[116],sentPackets,0.0
5,aircraft[0].dataLink[117],sentPackets,0.0
5,aircraft[0].dataLink[118],sentPackets,122.0
5,aircraft[0].dataLink[119],sentPackets,0.0
5,aircraft[0].dataLink[120],sentPackets,0.0
5,aircraft[0].dataLink[121],sentPackets,0.0
5,aircraft[0].dataLink[122],sentPackets,0.0
5,aircraft[0].dataLink[123],sentPackets,39.0
5,aircraft[0].dataLink[124],sentPackets,0.0
5,aircraft[0].dataLink[125],sentPackets,0.0
5,aircraft[0].dataLink[126],sentPackets,0.0
5,aircraft[0].dataLink[127],sentPackets,32.0
5,aircraft[0].dataLink[128],sentPackets,0.0
5,aircraft[0].dataLink[129],sentPackets,0.0
5,aircraft[0].dataLink[130],sentPackets,0.0
5,aircraft[0].dataLink[131],sentPackets,29.0
5,aircraft[0].dataLink[132],sentPackets,0.0
5,aircraft[0].dataLink[133],sentPackets,32.0
5,aircraft[0].dataLink[134],sentPackets,0.0
5,aircraft[0].dataLink[135],sentPackets,0.0
5,aircraft[0].dataLink[136],sentPackets,0.0
5,aircraft[0].dataLink[137],sentPackets,0.0
5,aircraft[0].dataLink[138],sentPackets,0.0
5,aircraft[0].dataLink[139],sentPackets,0.0
5,aircraft[0].dataLink[140],sentPackets,84.0
5,aircraft[0].dataLink[141],sentPackets,0.0
5,aircraft[0].dataLink[142],sentPackets,156.0
5,aircraft[0].dataLink[143],sentPackets,0.0
5,aircraft[0].dataLink[144],sentPackets,0.0
5,aircraft[0].dataLink[145],sentPackets,46.0
5,aircraft[0].dataLink[146],sentPackets,41.0
5,aircraft[0].dataLink[147],sentPackets,132.0
5,aircraft[0].dataLink[148],sentPackets,0.0
5,aircraft[0].dataLink[149],sentPackets,51.0
5,aircraft[0].dataLink[150],sentPackets,0.0
5,aircraft[0].dataLink[151],sentPackets,0.0
5,aircraft[0].dataLink[152],sentPackets,0.0
5,aircraft[0].dataLink[153],sentPackets,0.0
5,aircraft[0].dataLink[154],sentPackets,0.0
5,aircraft[0].dataLink[155],sentPackets,0.0
5,aircraft[0].dataLink[156],sentPackets,59.0
5,aircraft[0].dataLink[157],sentPackets,0.0
5,aircraft[0].dataLink[158],sentPackets,0.0
5,aircraft[0].dataLink[159],sentPackets,0.0
5,aircraft[0].dataLink[160],sentPackets,0.0
5,aircraft[0].dataLink[161],sentPackets,0.0
5,aircraft[0].dataLink[162],sentPackets,0.0
5,aircraft[0].dataLink[163],sentPackets,37.0
5,aircraft[0].dataLink[164],sentPackets,0.0
5,aircraft[0].dataLink[165],sentPackets,96.0
5,aircraft[0].dataLink[166],sentPackets,0.0
5,aircraft[0].dataLink[167],sentPackets,0.0
5,aircraft[0].dataLink[168],sentPackets,0.0
5,aircraft[0].dataLink[169],sentPackets,0.0
5,aircraft[0].dataLink[170],sentPackets,0.0
5,aircraft[0].dataLink[171],sentPackets,0.0
5,aircraft[0].dataLink[172],sentPackets,0.0
5,aircraft[0].dataLink[173],sentPackets,46.0
5,aircraft[0].dataLink[174],sentPackets,36.0
5,aircraft[0].dataLink[175],sentPackets,48.0
5,aircraft[0].dataLink[176],sentPackets,0.0
5,aircraft[0].dataLink[177],sentPackets,0.0
5,aircraft[0].dataLink[178],sentPackets,0.0
5,aircraft[0].dataLink[179],sentPackets,0.0
5,aircraft[0].dataLink[180],sentPackets,38.0
5,aircraft[0].dataLink[181],sentPackets,0.0
5,aircraft[0].dataLink[182],sentPackets,0.0
5,aircraft[0].dataLink[183],sentPackets,0.0
5,aircraft[0].dataLink[184],sentPackets,153.0
5,aircraft[0].dataLink[185],sentPackets,45.0
5,aircraft[0].dataLink[186],sentPackets,0.0
5,aircraft[0].dataLink[187],sentPackets,0.0
5,aircraft[0].dataLink[188],sentPackets,73.0
5,aircraft[0].dataLink[189],sentPackets,0.0
5,aircraft[0].dataLink[190],sentPackets,0.0
5,aircraft[0].dataLink[191],sentPackets,0.0
5,aircraft[0].dataLink[192],sentPackets,0.0
5,aircraft[0].dataLink[193],sentPackets,0.0
5,aircraft[0].dataLink[194],sentPackets,0.0
5,aircraft[0].dataLink[195],sentPackets,32.0
5,aircraft[0].dataLink[196],sentPackets,0.0
5,aircraft[0].dataLink[197],sentPackets,0.0
5,aircraft[0].dataLink[198],sentPackets,0.0
5,aircraft[0].dataLink[199],sentPackets,0.0
5,aircraft[0].dataLink[200],sentPackets,0.0
5,aircraft[0].dataLink[201],sentPackets,0.0
5,aircraft[0].dataLink[202],sentPackets,39.0
5,aircraft[0].dataLink[203],sentPackets,0.0
5,aircraft[0].dataLink[204],sentPackets,41.0
5,aircraft[0].dataLink[205],sentPackets,46.0
5,aircraft[0].dataLink[206],sentPackets,0.0
5,aircraft[0].dataLink[207],sentPackets,32.0
5,aircraft[0].dataLink[208],sentPackets,0.0
5,aircraft[0].dataLink[209],sentPackets,0.0
5,aircraft[0].dataLink[210],sentPackets,0.0
5,aircraft[0].dataLink[211],sentPackets,32.0
5,aircraft[0].dataLink[212],sentPackets,0.0
5,aircraft[0].dataLink[213],sentPackets,0.0
5,aircraft[0].dataLink[214],sentPackets,0.0
5,aircraft[0].dataLink[215],sentPackets,43.0
5,aircraft[0].dataLink[216],sentPackets,51.0
5,aircraft[0].dataLink[217],sentPackets,0.0
5,aircraft[0].dataLink[218],sentPackets,0.0
5,aircraft[0].dataLink[219],sentPackets,39.0
5,aircraft[0].dataLink[220],sentPackets,0.0
5,aircraft[0].dataLink[221],sentPackets,0.0
5,aircraft[0].dataLink[222],sentPackets,47.0
5,aircraft[0].dataLink[223],sentPackets,30.0
5,aircraft[0].dataLink[224],sentPackets,0.0
5,aircraft[0].dataLink[225],sentPackets,35.0
5,aircraft[0].dataLink[226],sentPackets,0.0
5,aircraft[0].dataLink[227],sentPackets,43.0
5,aircraft[0].dataLink[228],sentPackets,0.0
5,aircraft[0].dataLink[229],sentPackets,0.0
5,aircraft[0].dataLink[230],sentPackets,0.0
5,aircraft[0].dataLink[231],sentPackets,0.0
5,aircraft[0].dataLink[232],sentPackets,0.0
5,aircraft[0].dataLink[233],sentPackets,0.0
5,aircraft[0].dataLink[234],sentPackets,33.0
5,aircraft[0].dataLink[235],sentPackets,0.0
5,aircraft[0].dataLink[236],sentPackets,0.0
5,aircraft[0].dataLink[237],sentPackets,0.0
5,aircraft[0].dataLink[238],sentPackets,125.0
5,aircraft[0].dataLink[239],sentPackets,0.0
5,aircraft[0].dataLink[240],sentPackets,0.0
5,aircraft[0].dataLink[241],sentPackets,0.0
5,aircraft[0].dataLink[242],sentPackets,151.0
5,aircraft[0].dataLink[243],sentPackets,0.0
5,aircraft[0].dataLink[244],sentPackets,0.0
5,aircraft[0].dataLink[245],sentPackets,39.0
5,aircraft[0].dataLink[246],sentPackets,0.0
5,aircraft[0].dataLink[247],sentPackets,53.0
5,aircraft[0].dataLink[248],sentPackets,0.0
5,aircraft[0].dataLink[249],sentPackets,0.0
5,aircraft[0].dataLink[250],sentPackets,0.0
5,aircraft[0].dataLink[251],sentPackets,31.0
5,aircraft[0].dataLink[252],sentPackets,0.0
5,aircraft[0].dataLink[253],sentPackets,0.0
5,aircraft[0].dataLink[254],sentPackets,0.0
