aircraft,throughput,serviceTime,queueLength
aircraft[0].dataLink[9],3.4525,1.891586114062125e-05,0.01810282404055
aircraft[0].dataLink[0],1.5575,1.8692702986145e-05,0.017656500802568
aircraft[0].dataLink[1],2.0675,1.9830107818726252e-05,0.016928657799274
aircraft[0].dataLink[2],1.295,1.92789740073605e-05,0.017374517374517
aircraft[0].dataLink[3],1.7025,1.913806303073e-05,0.014684287812041
aircraft[0].dataLink[4],2.66,1.9044777355859e-05,0.013157894736842
aircraft[0].dataLink[5],1.4625,1.92155143745405e-05,0.0051282051282051
aircraft[0].dataLink[6],1.3325,1.911954506034325e-05,0.020637898686679
aircraft[0].dataLink[7],1.6875,1.893591540044e-05,0.0074074074074074
aircraft[0].dataLink[8],2.1775,1.912094694941275e-05,0.011481056257176
aircraft[0].dataLink[9],3.7475,1.909678700087525e-05,0.012675116744496
aircraft[0].dataLink[0],2.5225,1.95412962555985e-05,0.01585728444004
aircraft[0].dataLink[1],2.4775,1.9033031550674e-05,0.012108980827447
aircraft[0].dataLink[2],1.2175,1.9256963051574248e-05,0.010266940451745
aircraft[0].dataLink[3],1.995,1.916148914760875e-05,0.025062656641604
aircraft[0].dataLink[4],1.7625,1.923142362781375e-05,0.011347517730496
aircraft[0].dataLink[5],1.74,1.918369396324925e-05,0.01867816091954
aircraft[0].dataLink[6],3.065,1.91898932114115e-05,0.01305057096248
aircraft[0].dataLink[7],1.255,1.91473157183315e-05,0.0039840637450199
aircraft[0].dataLink[8],1.6925,1.903118435636025e-05,0.0088626292466765
aircraft[0].dataLink[9],1.7975,1.9114254748348e-05,0.012517385257302
