aircraft,throughput,serviceTime,queueLength
aircraft[0].dataLink[65],0.2175,1.758350116289075e-05,0.20689655172414
aircraft[0].dataLink[66],0.11,1.830903297843975e-05,0.0
aircraft[0].dataLink[68],0.62,1.821745828605425e-05,0.11693548387097
aircraft[0].dataLink[69],0.495,1.81402085971935e-05,0.02020202020202
aircraft[0].dataLink[70],0.1875,1.757066860989725e-05,0.026666666666667
aircraft[0].dataLink[71],0.325,1.794956188617525e-05,0.061538461538462
aircraft[0].dataLink[72],0.09,1.799591877426225e-05,0.027777777777778
aircraft[0].dataLink[73],0.085,1.870882296243875e-05,0.0
aircraft[0].dataLink[74],0.1025,1.76715954356945e-05,0.0
aircraft[0].dataLink[75],0.115,1.86421458944475e-05,0.08695652173913
aircraft[0].dataLink[77],0.0875,1.7641350402717e-05,0.057142857142857
aircraft[0].dataLink[78],0.7225,1.8177841353815e-05,0.055363321799308
aircraft[0].dataLink[79],0.215,1.767062655147925e-05,0.13953488372093
aircraft[0].dataLink[80],0.4025,1.7897626981447e-05,0.043478260869565
aircraft[0].dataLink[82],0.135,1.7783976564318e-05,0.037037037037037
aircraft[0].dataLink[83],0.08,1.8358236898949e-05,0.0
aircraft[0].dataLink[84],0.2675,1.7822458930330502e-05,0.018691588785047
aircraft[0].dataLink[86],0.24,1.785860029465725e-05,0.0625
aircraft[0].dataLink[87],0.5075,1.852737583548325e-05,0.049261083743842
aircraft[0].dataLink[88],0.09,1.770419657468225e-05,0.0
aircraft[0].dataLink[91],0.09,1.90274567672975e-05,0.0
aircraft[0].dataLink[93],0.095,1.775561210774625e-05,0.0
aircraft[0].dataLink[96],0.0825,1.8681521479351752e-05,0.03030303030303
aircraft[0].dataLink[97],0.2175,1.853561226980425e-05,0.080459770114943
aircraft[0].dataLink[98],0.1425,1.8379529649866498e-05,0.017543859649123
aircraft[0].dataLink[99],0.3,1.822661385894275e-05,0.041666666666667
aircraft[0].dataLink[100],0.1725,1.7572602602964e-05,0.014492753623188
aircraft[0].dataLink[101],0.2975,1.860291993592625e-05,0.067226890756303
aircraft[0].dataLink[103],0.085,1.7913960763830248e-05,0.0
aircraft[0].dataLink[104],0.0975,1.9560186733134248e-05,0.025641025641026
aircraft[0].dataLink[105],0.19,1.90702915539325e-05,0.013157894736842
aircraft[0].dataLink[106],0.09,1.7691595793553e-05,0.13888888888889
aircraft[0].dataLink[108],0.2125,1.815985058482e-05,0.047058823529412
aircraft[0].dataLink[109],0.185,1.813358289966975e-05,0.027027027027027
aircraft[0].dataLink[110],0.3325,1.8300474294982498e-05,0.12781954887218
aircraft[0].dataLink[111],0.1075,1.888560144292825e-05,0.093023255813953
aircraft[0].dataLink[112],0.1075,1.7975249674139002e-05,0.0
aircraft[0].dataLink[114],0.215,1.85265616115935e-05,0.1046511627907
aircraft[0].dataLink[115],0.2,1.8090970685936e-05,0.0375
aircraft[0].dataLink[116],0.31,1.7657624672318e-05,0.12096774193548
aircraft[0].dataLink[117],0.2075,1.956085251217975e-05,0.072289156626506
aircraft[0].dataLink[118],0.1175,1.776744174946225e-05,0.063829787234043
aircraft[0].dataLink[119],0.2375,1.783947297360175e-05,0.21052631578947
aircraft[0].dataLink[120],0.0675,1.772530000618575e-05,0.0
aircraft[0].dataLink[121],0.5075,1.8468732896991248e-05,0.10344827586207
aircraft[0].dataLink[122],0.105,1.8786867515104e-05,0.0
aircraft[0].dataLink[125],0.2675,1.754534054846975e-05,0.1214953271028
aircraft[0].dataLink[126],0.2075,1.783331324137925e-05,0.048192771084337
aircraft[0].dataLink[127],0.3125,1.794110606463475e-05,0.048
aircraft[0].dataLink[129],0.2075,1.794750612561125e-05,0.060240963855422
aircraft[0].dataLink[130],0.0875,1.902208276401275e-05,0.028571428571429
aircraft[0].dataLink[131],0.0925,1.7952308840222998e-05,0.10810810810811
aircraft[0].dataLink[132],0.105,1.802039414850825e-05,0.047619047619048
aircraft[0].dataLink[133],0.0875,1.787687065288375e-05,0.028571428571429
aircraft[0].dataLink[135],0.2025,1.76528065028125e-05,0.061728395061728
aircraft[0].dataLink[136],0.3,1.8254147240216498e-05,0.033333333333333
aircraft[0].dataLink[137],0.3425,1.87325827541905e-05,0.021897810218978
aircraft[0].dataLink[138],0.105,1.973140295834275e-05,0.023809523809524
aircraft[0].dataLink[139],0.0825,1.7574757554008e-05,0.060606060606061
aircraft[0].dataLink[140],0.365,1.835968618580125e-05,0.027397260273973
aircraft[0].dataLink[141],0.3025,1.86055020749115e-05,0.024793388429752
aircraft[0].dataLink[142],0.585,1.784361253755175e-05,0.068376068376068
aircraft[0].dataLink[143],0.11,1.79939605708335e-05,0.068181818181818
aircraft[0].dataLink[144],0.295,1.7704713888967752e-05,0.050847457627119
aircraft[0].dataLink[145],0.1,1.775561362800025e-05,0.025
aircraft[0].dataLink[146],0.1075,1.8098502322273748e-05,0.13953488372093
aircraft[0].dataLink[147],0.2,1.821660344261025e-05,0.1
aircraft[0].dataLink[149],0.1025,1.761402925553625e-05,0.048780487804878
aircraft[0].dataLink[150],0.255,1.8065536655568502e-05,0.0098039215686275
aircraft[0].dataLink[151],0.9175,1.824263029610275e-05,0.02724795640327
aircraft[0].dataLink[152],0.3125,1.875835227862925e-05,0.032
aircraft[0].dataLink[153],0.1775,1.762299347628575e-05,0.042253521126761
aircraft[0].dataLink[155],0.6375,1.786038853665275e-05,0.090196078431373
aircraft[0].dataLink[156],0.1625,1.810581317027025e-05,0.046153846153846
aircraft[0].dataLink[158],0.1225,1.9368577733769e-05,0.14285714285714
aircraft[0].dataLink[159],0.1,1.78813197026835e-05,0.1
aircraft[0].dataLink[160],0.31,1.8263063468464003e-05,0.12096774193548
aircraft[0].dataLink[161],0.175,1.772825478435075e-05,0.028571428571429
aircraft[0].dataLink[163],0.095,1.7584266434654748e-05,0.078947368421053
aircraft[0].dataLink[164],0.215,1.769893415423e-05,0.069767441860465
aircraft[0].dataLink[165],1.0625,1.785405522122625e-05,0.025882352941176
aircraft[0].dataLink[166],0.1025,1.757046381326375e-05,0.048780487804878
aircraft[0].dataLink[167],0.12,1.879942596572375e-05,0.29166666666667
aircraft[0].dataLink[168],0.265,1.811316115826475e-05,0.075471698113208
aircraft[0].dataLink[169],0.1025,1.85829368464595e-05,0.048780487804878
aircraft[0].dataLink[170],0.2675,1.79169784224285e-05,0.037383177570093
aircraft[0].dataLink[171],0.2525,1.818164588469e-05,0.0
aircraft[0].dataLink[172],0.2975,1.838891857915175e-05,0.016806722689076
aircraft[0].dataLink[173],0.2825,1.82097696494885e-05,0.0088495575221239
aircraft[0].dataLink[174],0.095,1.765392364108225e-05,0.0
aircraft[0].dataLink[175],0.105,1.853822953062975e-05,0.0
aircraft[0].dataLink[176],0.1725,1.9133869384436252e-05,0.0
aircraft[0].dataLink[177],0.2125,1.80422309392465e-05,0.011764705882353
aircraft[0].dataLink[178],0.1175,1.799568645466025e-05,0.042553191489362
aircraft[0].dataLink[179],0.425,1.7939162685579e-05,0.023529411764706
aircraft[0].dataLink[180],0.1175,1.7841205928339e-05,0.021276595744681
aircraft[0].dataLink[181],0.415,1.82431796694515e-05,0.05421686746988
aircraft[0].dataLink[182],0.195,1.8554813662311748e-05,0.012820512820513
aircraft[0].dataLink[183],0.21,1.81576079991425e-05,0.0
aircraft[0].dataLink[185],0.2,1.866781263133325e-05,0.025
aircraft[0].dataLink[188],0.215,1.8173990849533502e-05,0.034883720930233
aircraft[0].dataLink[189],0.2125,1.769976429162225e-05,0.094117647058824
aircraft[0].dataLink[190],0.1825,1.792157202085875e-05,0.041095890410959
aircraft[0].dataLink[192],0.105,1.867630609955975e-05,0.023809523809524
aircraft[0].dataLink[193],0.085,1.893288529503e-05,0.029411764705882
aircraft[0].dataLink[194],0.2225,1.7716251399394e-05,0.067415730337079
aircraft[0].dataLink[195],0.0875,1.79969659159715e-05,0.085714285714286
aircraft[0].dataLink[197],0.29,1.79791485874905e-05,0.060344827586207
aircraft[0].dataLink[199],0.1875,1.8116115608381752e-05,0.12
aircraft[0].dataLink[1],0.08,1.7722948431148248e-05,0.0
aircraft[0].dataLink[2],0.34,1.78047316758205e-05,0.029411764705882
aircraft[0].dataLink[4],0.115,1.763097589152775e-05,0.043478260869565
aircraft[0].dataLink[5],0.0975,1.890798911404275e-05,0.1025641025641
aircraft[0].dataLink[6],0.0875,1.8849046021600998e-05,0.085714285714286
aircraft[0].dataLink[7],0.0775,1.9024906436183002e-05,0.032258064516129
aircraft[0].dataLink[8],0.4475,1.819715189603e-05,0.039106145251397
aircraft[0].dataLink[9],0.15,1.8350171661781e-05,0.33333333333333
aircraft[0].dataLink[10],0.575,1.7832910887562e-05,0.056521739130435
aircraft[0].dataLink[11],0.5425,1.808852099550325e-05,0.092165898617512
aircraft[0].dataLink[12],0.375,1.8696869345161747e-05,0.06
aircraft[0].dataLink[13],0.3875,1.802516975404825e-05,0.032258064516129
aircraft[0].dataLink[14],0.1225,1.77058691674575e-05,0.081632653061224
aircraft[0].dataLink[15],0.1,1.865841807491875e-05,0.0
aircraft[0].dataLink[16],0.2125,1.900443405021525e-05,0.070588235294118
aircraft[0].dataLink[17],0.1,1.767852134560875e-05,0.1
aircraft[0].dataLink[18],0.22,1.7783403728773e-05,0.034090909090909
aircraft[0].dataLink[19],0.1825,1.7710019754421248e-05,0.095890410958904
aircraft[0].dataLink[20],0.37,1.810018895482575e-05,0.027027027027027
aircraft[0].dataLink[21],0.0875,1.8299456238839e-05,0.0
aircraft[0].dataLink[22],0.2275,1.7809207359743002e-05,0.065934065934066
aircraft[0].dataLink[23],0.41,1.764349553634425e-05,0.073170731707317
aircraft[0].dataLink[24],0.2175,1.892317284446275e-05,0.11494252873563
aircraft[0].dataLink[25],0.1075,1.76376441503435e-05,0.11627906976744
aircraft[0].dataLink[26],0.095,1.7645074087095e-05,0.052631578947368
aircraft[0].dataLink[27],0.1825,1.8171706043029e-05,0.027397260273973
aircraft[0].dataLink[29],0.3125,1.780981066514125e-05,0.008
aircraft[0].dataLink[30],0.2575,1.8359668341302252e-05,0.048543689320388
aircraft[0].dataLink[31],0.125,1.778158420668625e-05,0.1
aircraft[0].dataLink[32],0.21,1.7832797126731e-05,0.023809523809524
aircraft[0].dataLink[33],0.2075,1.778754007898425e-05,0.14457831325301
aircraft[0].dataLink[34],0.08,1.879433592020825e-05,0.15625
aircraft[0].dataLink[36],0.1725,1.7558591573452002e-05,0.028985507246377
aircraft[0].dataLink[37],0.195,1.823494477267475e-05,0.12820512820513
aircraft[0].dataLink[39],0.19,1.78147425394155e-05,0.039473684210526
aircraft[0].dataLink[41],0.1,1.759395581648e-05,0.0
aircraft[0].dataLink[42],0.095,1.868614275583875e-05,0.026315789473684
aircraft[0].dataLink[43],0.0875,1.8723989455518e-05,0.085714285714286
aircraft[0].dataLink[44],0.2075,1.80380354763175e-05,0.036144578313253
aircraft[0].dataLink[45],0.1025,1.9166076490925748e-05,0.073170731707317
aircraft[0].dataLink[46],0.085,1.7799799746124502e-05,0.088235294117647
aircraft[0].dataLink[47],0.27,1.803638481145275e-05,0.018518518518519
aircraft[0].dataLink[49],0.0975,1.767054457982425e-05,0.1025641025641
aircraft[0].dataLink[50],0.565,1.80086338124015e-05,0.026548672566372
aircraft[0].dataLink[52],0.0875,1.912670386867825e-05,0.11428571428571
aircraft[0].dataLink[54],0.21,1.80023783627815e-05,0.047619047619048
aircraft[0].dataLink[55],0.3925,1.7992163318531252e-05,0.031847133757962
