aircraft,throughput,serviceTime,queueLength
aircraft[0].dataLink[20],0.585,1.7747544651394248e-05,0.038461538461538
aircraft[0].dataLink[21],0.5925,1.7801962473195e-05,0.067510548523207
aircraft[0].dataLink[22],0.99,1.772272960894925e-05,0.060606060606061
aircraft[0].dataLink[23],1.0225,1.770769639343225e-05,0.075794621026895
aircraft[0].dataLink[24],0.3825,1.77852712180945e-05,0.026143790849673
aircraft[0].dataLink[25],0.3175,1.773619261195175e-05,0.023622047244094
aircraft[0].dataLink[26],1.6425,1.770481932422e-05,0.06544901065449
aircraft[0].dataLink[27],0.495,1.7746582687997498e-05,0.13636363636364
aircraft[0].dataLink[28],0.6525,1.77576528327905e-05,0.11877394636015
aircraft[0].dataLink[29],0.645,1.77952580724825e-05,0.077519379844961
aircraft[0].dataLink[30],0.425,1.78286280676655e-05,0.052941176470588
aircraft[0].dataLink[31],0.4125,1.76860415982635e-05,0.078787878787879
aircraft[0].dataLink[32],0.6575,1.777996475915725e-05,0.064638783269962
aircraft[0].dataLink[33],0.8375,1.7644359016042748e-05,0.056716417910448
aircraft[0].dataLink[34],1.6375,1.763046384727725e-05,0.07175572519084
aircraft[0].dataLink[35],0.4275,1.77658287233775e-05,0.046783625730994
aircraft[0].dataLink[36],1.3025,1.771524819014825e-05,0.046065259117083
aircraft[0].dataLink[37],0.66,1.777862207202925e-05,0.10984848484848
aircraft[0].dataLink[38],0.7475,1.776139378182225e-05,0.030100334448161
aircraft[0].dataLink[39],0.8925,1.7691915041875252e-05,0.10364145658263
aircraft[0].dataLink[40],0.405,1.7708359820587748e-05,0.04320987654321
aircraft[0].dataLink[41],0.4375,1.7675975473136e-05,0.045714285714286
aircraft[0].dataLink[42],1.0975,1.770020927138925e-05,0.06378132118451
aircraft[0].dataLink[43],0.8475,1.768535513580675e-05,0.085545722713864
aircraft[0].dataLink[44],0.8875,1.771709080294475e-05,0.047887323943662
aircraft[0].dataLink[45],0.4925,1.779464023265825e-05,0.025380710659898
aircraft[0].dataLink[46],0.3925,1.775454643412025e-05,0.089171974522293
aircraft[0].dataLink[47],0.7825,1.77051134790875e-05,0.057507987220447
aircraft[0].dataLink[48],0.8325,1.7762567766425248e-05,0.081081081081081
aircraft[0].dataLink[49],0.6575,1.777820837590275e-05,0.068441064638783
aircraft[0].dataLink[0],0.895,1.764848715127025e-05,0.053072625698324
aircraft[0].dataLink[1],0.59,1.773043394756725e-05,0.076271186440678
aircraft[0].dataLink[2],0.45,1.7782312197784497e-05,0.044444444444444
aircraft[0].dataLink[3],0.505,1.7728331994576e-05,0.069306930693069
aircraft[0].dataLink[4],1.4275,1.7729994504702252e-05,0.063047285464098
aircraft[0].dataLink[5],0.6375,1.77772955912945e-05,0.054901960784314
aircraft[0].dataLink[6],1.7125,1.768441809725375e-05,0.090510948905109
aircraft[0].dataLink[7],0.5025,1.770703769122425e-05,0.079601990049751
aircraft[0].dataLink[8],1.03,1.7746264830440752e-05,0.050970873786408
aircraft[0].dataLink[9],0.8775,1.7743650842432e-05,0.096866096866097
aircraft[0].dataLink[10],0.7175,1.775586999837475e-05,0.066202090592334
aircraft[0].dataLink[11],1.195,1.7757084753327498e-05,0.062761506276151
aircraft[0].dataLink[12],0.55,1.779899851912125e-05,0.05
aircraft[0].dataLink[13],0.615,1.775697592707225e-05,0.10162601626016
aircraft[0].dataLink[14],0.82,1.770499327714025e-05,0.088414634146341
aircraft[0].dataLink[15],1.0825,1.773473336649475e-05,0.057736720554273
aircraft[0].dataLink[16],0.825,1.774190379382275e-05,0.072727272727273
aircraft[0].dataLink[17],0.7675,1.77476831009275e-05,0.087947882736156
aircraft[0].dataLink[18],1.1075,1.775418177238525e-05,0.054176072234763
aircraft[0].dataLink[19],0.7625,1.773269322447825e-05,0.068852459016393
aircraft[0].dataLink[20],0.7425,1.773123242907625e-05,0.067340067340067
aircraft[0].dataLink[21],0.7975,1.7703323844524e-05,0.03448275862069
aircraft[0].dataLink[22],0.4325,1.772050444076675e-05,0.086705202312139
aircraft[0].dataLink[23],1.0025,1.76974833295935e-05,0.072319201995012
aircraft[0].dataLink[24],1.0975,1.7762721600463502e-05,0.045558086560364
aircraft[0].dataLink[25],0.755,1.7733375723038498e-05,0.076158940397351
aircraft[0].dataLink[26],1.0375,1.769396654842375e-05,0.062650602409639
aircraft[0].dataLink[27],0.7075,1.7729098503208e-05,0.12720848056537
aircraft[0].dataLink[28],0.57,1.7714969985566752e-05,0.039473684210526
aircraft[0].dataLink[29],0.905,1.770140255776475e-05,0.10773480662983
aircraft[0].dataLink[30],0.3725,1.77433462373175e-05,0.14093959731544
aircraft[0].dataLink[31],0.4925,1.7741624085672e-05,0.060913705583756
aircraft[0].dataLink[32],0.7475,1.776636308734625e-05,0.073578595317726
aircraft[0].dataLink[33],0.5175,1.77275584155325e-05,0.019323671497585
aircraft[0].dataLink[34],0.8275,1.774021793274525e-05,0.057401812688822
aircraft[0].dataLink[35],0.6975,1.777173176017875e-05,0.10752688172043
aircraft[0].dataLink[36],1.0725,1.7712748545544e-05,0.055944055944056
aircraft[0].dataLink[37],0.8425,1.7760433690334e-05,0.10089020771513
aircraft[0].dataLink[38],0.4825,1.77986464176775e-05,0.051813471502591
aircraft[0].dataLink[39],1.075,1.77399032207575e-05,0.06046511627907
aircraft[0].dataLink[40],0.8,1.767224068724225e-05,0.0375
aircraft[0].dataLink[41],0.65,1.7694231880832498e-05,0.030769230769231
aircraft[0].dataLink[42],0.7,1.769232464376525e-05,0.035714285714286
aircraft[0].dataLink[43],0.725,1.777149405304775e-05,0.072413793103448
aircraft[0].dataLink[44],0.76,1.77354840088865e-05,0.046052631578947
aircraft[0].dataLink[45],0.6575,1.7719206909670998e-05,0.053231939163498
aircraft[0].dataLink[46],0.935,1.7783050956050498e-05,0.053475935828877
aircraft[0].dataLink[47],0.5675,1.77067346609875e-05,0.061674008810573
aircraft[0].dataLink[48],0.5,1.77278770775485e-05,0.065
aircraft[0].dataLink[49],0.485,1.775206475287825e-05,0.04639175257732
aircraft[0].dataLink[0],0.675,1.76969219423685e-05,0.037037037037037
aircraft[0].dataLink[1],0.8625,1.77733354402845e-05,0.066666666666667
aircraft[0].dataLink[2],1.17,1.7742996579750002e-05,0.05982905982906
aircraft[0].dataLink[3],0.9925,1.767692112602925e-05,0.045340050377834
aircraft[0].dataLink[4],1.5725,1.7633309066574e-05,0.066772655007949
aircraft[0].dataLink[5],0.6025,1.771823805303425e-05,0.058091286307054
aircraft[0].dataLink[6],0.695,1.7740784848472e-05,0.053956834532374
aircraft[0].dataLink[7],0.475,1.773230889293575e-05,0.036842105263158
aircraft[0].dataLink[8],0.36,1.7872865168042e-05,0.055555555555556
aircraft[0].dataLink[9],0.905,1.776486221608875e-05,0.058011049723757
aircraft[0].dataLink[10],0.63,1.7784961736431e-05,0.1031746031746
aircraft[0].dataLink[11],0.895,1.7740602769618252e-05,0.072625698324022
aircraft[0].dataLink[12],1.86,1.77015109747255e-05,0.07258064516129
aircraft[0].dataLink[13],0.4325,1.7719121477813002e-05,0.023121387283237
aircraft[0].dataLink[14],0.805,1.7748847020910998e-05,0.077639751552795
aircraft[0].dataLink[15],0.88,1.77141413866055e-05,0.090909090909091
aircraft[0].dataLink[16],0.8725,1.76873195889115e-05,0.054441260744986
aircraft[0].dataLink[17],0.625,1.76538000178475e-05,0.056
aircraft[0].dataLink[18],0.575,1.777361920394525e-05,0.078260869565217
aircraft[0].dataLink[19],0.8075,1.7720298807718748e-05,0.030959752321981
aircraft[0].dataLink[20],0.59,1.7715635961892e-05,0.063559322033898
aircraft[0].dataLink[21],0.45,1.780751127779975e-05,0.055555555555556
aircraft[0].dataLink[22],0.6875,1.77583095518115e-05,0.069090909090909
aircraft[0].dataLink[23],0.8,1.772239873172025e-05,0.078125
aircraft[0].dataLink[24],1.0125,1.769408304040225e-05,0.046913580246914
aircraft[0].dataLink[25],1.2475,1.770890000074525e-05,0.056112224448898
aircraft[0].dataLink[26],0.75,1.7721946357251748e-05,0.053333333333333
aircraft[0].dataLink[27],0.5425,1.773216563659825e-05,0.069124423963134
aircraft[0].dataLink[28],0.54,1.773328697667975e-05,0.074074074074074
aircraft[0].dataLink[29],0.62,1.77288291809865e-05,0.064516129032258
aircraft[0].dataLink[30],0.7225,1.768562288811775e-05,0.051903114186851
aircraft[0].dataLink[31],1.045,1.774427729467075e-05,0.057416267942584
aircraft[0].dataLink[32],0.6175,1.77742674720245e-05,0.076923076923077
aircraft[0].dataLink[33],0.8525,1.775441730117125e-05,0.067448680351906
aircraft[0].dataLink[34],0.42,1.772705360163725e-05,0.05952380952381
aircraft[0].dataLink[35],0.5025,1.7730706729801e-05,0.0099502487562189
aircraft[0].dataLink[36],0.555,1.770042541247375e-05,0.04954954954955
aircraft[0].dataLink[37],0.8075,1.766029937059175e-05,0.08359133126935
aircraft[0].dataLink[38],0.7675,1.7740421308182e-05,0.052117263843648
aircraft[0].dataLink[39],0.93,1.772726915435275e-05,0.048387096774194
aircraft[0].dataLink[40],0.735,1.772451961064975e-05,0.047619047619048
aircraft[0].dataLink[41],0.92,1.7750216065593498e-05,0.067934782608696
aircraft[0].dataLink[42],1.14,1.774064475274825e-05,0.076754385964912
aircraft[0].dataLink[43],0.505,1.771031613513775e-05,0.074257425742574
aircraft[0].dataLink[44],0.5375,1.772807825771675e-05,0.097674418604651
aircraft[0].dataLink[45],0.6625,1.77275491257455e-05,0.052830188679245
aircraft[0].dataLink[46],0.6,1.769299466863125e-05,0.016666666666667
aircraft[0].dataLink[47],0.7325,1.774003771604975e-05,0.044368600682594
aircraft[0].dataLink[48],1.185,1.7689926258869002e-05,0.086497890295359
aircraft[0].dataLink[49],0.6675,1.7742750670313752e-05,0.074906367041199
